DPO_mean,Weighted_SFT_mean,Mean_difference,DPO_median,DPO_SD,Difference_SD
0.5561851851851851,0.5534157407407407,0.0027694444444444437,0.5282,0.26546947298490137,0.14650427282106368
0.5898546296296296,0.5534157407407407,0.03643888888888888,0.5556000000000001,0.2607657846887653,0.16714191900999187
0.5728222222222222,0.5534157407407407,0.01940648148148148,0.5398,0.26874593509930295,0.1539363336493723
0.569386111111111,0.5534157407407407,0.01597037037037037,0.5469999999999999,0.25825921031366533,0.15348146727251216
0.5560851851851852,0.5534157407407407,0.0026694444444444443,0.51895,0.2699266043595682,0.14987479476003085
0.5608296296296296,0.5534157407407407,0.007413888888888887,0.5401,0.2626420325171151,0.15604053119426825
0.5735675925925926,0.5534157407407407,0.020151851851851844,0.5944499999999999,0.26231226872398133,0.15270374744098422
0.5681916666666667,0.5534157407407407,0.014775925925925927,0.5354,0.2748548640374529,0.1542207035268965
0.5619907407407408,0.5534157407407407,0.008575,0.54425,0.2688684626240845,0.15525808006423897
0.5790148148148148,0.5534157407407407,0.025599074074074073,0.5556000000000001,0.2681875438139787,0.169187976249927
0.5662935185185185,0.5534157407407407,0.012877777777777778,0.5398,0.2688929294862385,0.1531699674897464
0.5643287037037037,0.5534157407407407,0.010912962962962961,0.5305500000000001,0.26392958139388717,0.15836346169055357
0.5701953703703703,0.5534157407407407,0.016779629629629624,0.5359,0.26464939507736424,0.16008522599281283
0.5606768518518519,0.5534157407407407,0.007261111111111113,0.5359,0.26622363608895894,0.1538347698585904
0.5730287037037036,0.5534157407407407,0.01961296296296296,0.5286,0.2673896523385734,0.15554446195051516
0.5643046296296296,0.5534157407407407,0.01088888888888889,0.5305500000000001,0.2636649209491355,0.1453874586971567
0.5582851851851851,0.5534157407407407,0.004869444444444443,0.5305500000000001,0.2574248010384489,0.14481546714671786
0.5778722222222222,0.5534157407407407,0.024456481481481475,0.5646,0.26700829446787183,0.15014340016065772
0.5668138888888888,0.5534157407407407,0.013398148148148145,0.53095,0.26081529879527726,0.15049377543651674
0.5730046296296295,0.5534157407407407,0.019588888888888892,0.5398,0.2618969795974964,0.15730309176595264
0.5632101851851851,0.5534157407407407,0.009794444444444448,0.55555,0.2730612108091582,0.15099024405776373
0.5592925925925926,0.5534157407407407,0.005876851851851854,0.5305500000000001,0.25818471063258297,0.16047047220535504
0.5692694444444444,0.5534157407407407,0.0158537037037037,0.5556000000000001,0.25698443731138515,0.15059072865302112
0.5748824074074074,0.5534157407407407,0.021466666666666665,0.54705,0.2626951485838239,0.16284642498636903
0.5490703703703703,0.5534157407407407,-0.004345370370370374,0.51895,0.2794884155756424,0.15065697212341106
0.5682944444444445,0.5534157407407407,0.014878703703703696,0.55185,0.26151282337827575,0.14657990137175825
0.5658157407407407,0.5534157407407407,0.012399999999999996,0.53765,0.26206532722056514,0.14747405094095226
0.5761064814814815,0.5534157407407407,0.02269074074074074,0.5528,0.26828468673252276,0.16780843246667557
0.5602212962962964,0.5534157407407407,0.006805555555555557,0.5122,0.25834311425392403,0.14569845176717572
0.5615333333333333,0.5534157407407407,0.008117592592592593,0.5556000000000001,0.27235844990314667,0.15095999768998886
0.5492462962962962,0.5534157407407407,-0.004169444444444447,0.5,0.2681260208750104,0.150822734012534
0.5688268518518518,0.5534157407407407,0.015411111111111108,0.5398,0.2751703158594391,0.153826901949041
0.5699435185185185,0.5534157407407407,0.016527777777777777,0.5359,0.263719253963128,0.15382058722082523
